id,source_id,drug_id,product_name,url,type,n_reviews,manufacturer_id,drug_name,wiki_url,drugbank_url
2273,1,DB01130,dermatop,,,,,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13053,3,DB01130,dermatop,,,,2880.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13054,3,DB01130,dermatop,,,,3163.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13055,3,DB01130,dermatop,,,,227.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13056,3,DB01130,dermatop emollient cream,,,,1531.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13057,3,DB01130,dermatop ointment,,,,1531.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13058,3,DB01130,prednicarbate,,,,3874.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13059,3,DB01130,prednicarbate,,,,2610.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13060,3,DB01130,prednicarbate,,,,3145.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
13061,3,DB01130,prednicarbate,,,,301.0,prednicarbate,http://www.wikidata.org/entity/Q4376623,https://go.drugbank.com/drugs/DB01130
782,2,DB00987,depocyt (pf) 50 mg/5 ml (10 mg/ml) intrathecal suspension,https://www.webmd.com/drugs/2/drug-17361-8341/depocyt-vial/details,RX,2.0,,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
1787,1,DB00987,depocyte,,,,,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11795,3,DB00987,aj-cytarabine,,,,609.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11796,3,DB00987,cytarabine,,,,3078.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11797,3,DB00987,cytarabine,,,,3007.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11798,3,DB00987,cytarabine,,,,2520.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11799,3,DB00987,cytarabine,,,,681.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11800,3,DB00987,cytarabine,,,,2159.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
11801,3,DB00987,cytarabine,,,,16.0,cytarabine,http://www.wikidata.org/entity/Q180983,https://go.drugbank.com/drugs/DB00987
783,2,DB01260,desonate gel,https://www.webmd.com/drugs/2/drug-147284-420/desonate-gel/details,RX,7.0,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
3118,1,DB01260,desonate,,,,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
3119,1,DB01260,tridesilon,,,,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
3120,1,DB01260,verdeso,,,,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
3121,1,DB01260,desowen,,,,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
3122,1,DB01260,lokara,,,,,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14005,3,DB01260,desocort cream 0.05%,,,,2809.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14006,3,DB01260,desocort lotion - 0.05%,,,,2809.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14007,3,DB01260,desocort ointment - 0.05%,,,,2809.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14008,3,DB01260,desonate,,,,885.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14009,3,DB01260,desonate,,,,871.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14010,3,DB01260,desonate,,,,1696.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14011,3,DB01260,desonate,,,,744.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14012,3,DB01260,desonide,,,,879.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14013,3,DB01260,desonide,,,,762.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14014,3,DB01260,desonide,,,,241.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14015,3,DB01260,desonide,,,,3350.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14016,3,DB01260,desonide,,,,2880.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14017,3,DB01260,desonide,,,,1511.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14018,3,DB01260,desonide,,,,2751.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
14019,3,DB01260,desonide,,,,2610.0,desonide,http://www.wikidata.org/entity/Q904011,https://go.drugbank.com/drugs/DB01260
784,2,DB00859,depen,https://www.webmd.com/drugs/2/drug-9703-187/depen/details,RX,1.0,,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
1645,2,DB00859,cuprimine,https://www.webmd.com/drugs/2/drug-7559-187/cuprimine/details,RX,7.0,,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
2706,1,DB00859,cuprimine,,,,,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
2707,1,DB00859,depen,,,,,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10591,3,DB00859,cuprimine,,,,3540.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10592,3,DB00859,cuprimine,,,,2906.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10593,3,DB00859,cuprimine,,,,1447.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10594,3,DB00859,cuprimine,,,,465.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10595,3,DB00859,d-penamine,,,,1209.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10596,3,DB00859,depen,,,,1409.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10597,3,DB00859,depen tab 250mg,,,,277.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10598,3,DB00859,penicillamine,,,,301.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10599,3,DB00859,penicillamine,,,,2202.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10600,3,DB00859,penicillamine,,,,237.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10601,3,DB00859,penicillamine,,,,124.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10602,3,DB00859,penicillamine,,,,3471.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
10603,3,DB00859,penicillamine,,,,1175.0,penicillamine,http://www.wikidata.org/entity/Q421239,https://go.drugbank.com/drugs/DB00859
789,2,DB05351,dexilant,https://www.webmd.com/drugs/2/drug-153875-1175/dexilant/details,RX,449.0,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
2395,1,DB05351,dexilant,,,,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16068,3,DB05351,dexilant,,,,3677.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16069,3,DB05351,dexilant,,,,2880.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16070,3,DB05351,dexilant,,,,1877.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16071,3,DB05351,dexilant,,,,2553.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16072,3,DB05351,dexilant,,,,3423.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16073,3,DB05351,dexilant solutab,,,,1877.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16074,3,DB05351,kapidex,,,,2553.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16075,3,DB05351,kapidex,,,,1245.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
16076,3,DB05351,kapidex,,,,2880.0,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
791,2,DB00746,desferal mesylate vial,https://www.webmd.com/drugs/2/drug-9123-7187/desferal-mesylate-vial/details,RX,1.0,,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
2467,1,DB00746,desferal,,,,,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9636,3,DB00746,deferoxamine,,,,3078.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9637,3,DB00746,deferoxamine mesylate,,,,2520.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9638,3,DB00746,deferoxamine mesylate,,,,426.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9639,3,DB00746,deferoxamine mesylate,,,,3007.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9640,3,DB00746,deferoxamine mesylate,,,,2468.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9641,3,DB00746,deferoxamine mesylate,,,,16.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9642,3,DB00746,deferoxamine mesylate,,,,2162.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9643,3,DB00746,deferoxamine mesylate for injection,,,,3379.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9644,3,DB00746,deferoxamine mesylate for injection,,,,3006.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9645,3,DB00746,desferal,,,,2535.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
9646,3,DB00746,desferal 2g,,,,509.0,deferoxamine,http://www.wikidata.org/entity/Q419618,https://go.drugbank.com/drugs/DB00746
794,2,DB00454,demerol vial,https://www.webmd.com/drugs/2/drug-3914-3194/demerol-vial/details,RX,37.0,,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
795,2,DB00454,demerol,https://www.webmd.com/drugs/2/drug-4334-5194/demerol/details,RX,72.0,,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
796,2,DB00454,demerol ampul,https://www.webmd.com/drugs/2/drug-94436-3194/demerol-ampul/details,RX,7.0,,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
1780,1,DB00454,demerol,,,,,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
7058,3,DB00454,demerol,,,,1984.0,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
7059,3,DB00454,demerol,,,,661.0,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
7060,3,DB00454,demerol,,,,2880.0,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
7061,3,DB00454,demerol,,,,3878.0,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
7062,3,DB00454,demerol,,,,2520.0,meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
798,2,DB00214,demadex,https://www.webmd.com/drugs/2/drug-5236-9043/demadex/details,RX,15.0,,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
799,2,DB00214,demadex solution,https://www.webmd.com/drugs/2/drug-9850/demadex-solution/details,RX,0.0,,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
2564,1,DB00214,demadex,,,,,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4877,3,DB00214,demadex,,,,1901.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4878,3,DB00214,demadex,,,,2880.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4879,3,DB00214,demadex,,,,2742.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4880,3,DB00214,demadex,,,,1409.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4881,3,DB00214,demadex injection - 10mg/ml,,,,2479.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4882,3,DB00214,demadex tablets - 100mg,,,,2479.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4883,3,DB00214,demadex tablets - 10mg,,,,2479.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
4884,3,DB00214,demadex tablets - 20mg,,,,2479.0,torasemide,http://www.wikidata.org/entity/Q419948,https://go.drugbank.com/drugs/DB00214
801,2,DB01036,detrol,https://www.webmd.com/drugs/2/drug-7407-8152/detrol/details,RX,33.0,,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
802,2,DB01036,detrol la,https://www.webmd.com/drugs/2/drug-20311-393/detrol-la/details,RX,153.0,,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
2823,1,DB01036,detrol,,,,,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12305,3,DB01036,ach-tolterodine tartrate extended release,,,,3208.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12306,3,DB01036,apo-tolterodine,,,,3195.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12307,3,DB01036,detrol,,,,3379.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12308,3,DB01036,detrol,,,,1154.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12309,3,DB01036,detrol,,,,587.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12310,3,DB01036,detrol,,,,2880.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12311,3,DB01036,detrol la,,,,2801.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12312,3,DB01036,detrol la,,,,2880.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12313,3,DB01036,detrol la,,,,1154.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12314,3,DB01036,detrol la,,,,1729.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12315,3,DB01036,detrol la,,,,2550.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
12316,3,DB01036,detrol la,,,,3423.0,tolterodine,http://www.wikidata.org/entity/Q424312,https://go.drugbank.com/drugs/DB01036
804,2,DB09079,ofev,https://www.webmd.com/drugs/2/drug-167137-1654/ofev/details,RX,24.0,,nintedanib,http://www.wikidata.org/entity/Q15149723,https://go.drugbank.com/drugs/DB09079
2612,1,DB09079,ofev,,,,,nintedanib,http://www.wikidata.org/entity/Q15149723,https://go.drugbank.com/drugs/DB09079
2613,1,DB09079,vargatef,,,,,nintedanib,http://www.wikidata.org/entity/Q15149723,https://go.drugbank.com/drugs/DB09079
17861,3,DB09079,ofev,,,,1008.0,nintedanib,http://www.wikidata.org/entity/Q15149723,https://go.drugbank.com/drugs/DB09079
17862,3,DB09079,ofev,,,,3081.0,nintedanib,http://www.wikidata.org/entity/Q15149723,https://go.drugbank.com/drugs/DB09079
805,2,DB00367,mirena intrauterine device,https://www.webmd.com/drugs/2/drug-20420-4300/mirena-device/details,RX,1767.0,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
967,2,DB00367,aftera,https://www.webmd.com/drugs/2/drug-167781-1347/aftera/details,OTC,5.0,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
1642,2,DB00367,skyla intrauterine device,https://www.webmd.com/drugs/2/drug-163305-1518/skyla-device/details,RX,116.0,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2420,1,DB00367,kyleena,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2421,1,DB00367,liletta,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2422,1,DB00367,mirena,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2423,1,DB00367,plan b one-step,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2424,1,DB00367,skyla,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2425,1,DB00367,aftera,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2426,1,DB00367,fallback solo,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2427,1,DB00367,take action,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2428,1,DB00367,my choice,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2429,1,DB00367,option 2,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2430,1,DB00367,econtra,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2431,1,DB00367,my way,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2432,1,DB00367,react,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2433,1,DB00367,next choice one dose,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2434,1,DB00367,morning after,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2435,1,DB00367,her style,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
2436,1,DB00367,opcicon one-step,,,,,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6235,3,DB00367,afirmelle,,,,851.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6236,3,DB00367,aftera,,,,2024.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6237,3,DB00367,aftera,,,,2975.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6238,3,DB00367,afterpill,,,,3904.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6239,3,DB00367,afterpill,,,,2687.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6240,3,DB00367,afterplan,,,,3307.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6241,3,DB00367,alesse 21,,,,3379.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6242,3,DB00367,alesse 28,,,,3379.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6243,3,DB00367,alesse 28,,,,3173.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6244,3,DB00367,altavera,,,,3498.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6245,3,DB00367,altavera,,,,1619.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6246,3,DB00367,alysena 21,,,,3195.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6247,3,DB00367,alysena 28,,,,3195.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6248,3,DB00367,amethia,,,,124.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6249,3,DB00367,amethia,,,,302.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6250,3,DB00367,amethia lo,,,,1445.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6251,3,DB00367,amethia lo,,,,1355.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6252,3,DB00367,amethyst,,,,124.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6253,3,DB00367,ashlyna,,,,3677.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
6254,3,DB00367,ashlyna,,,,3026.0,levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
808,2,DB00017,miacalcin 200 unit/actuation nasal soln,https://www.webmd.com/drugs/2/drug-14128-4174/miacalcin-aerosol-spray-with-pump/details,RX,18.0,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
809,2,DB00017,miacalcin vial,https://www.webmd.com/drugs/2/drug-11205-9174/miacalcin-vial/details,RX,0.0,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
1311,2,DB00017,fortical 200 unit/actuation nasal spray,https://www.webmd.com/drugs/2/drug-94007-4174/fortical-aerosol-spray-with-pump/details,RX,15.0,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
2939,1,DB00017,forcaltonin,,,,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
2940,1,DB00017,miacalcin,,,,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
2941,1,DB00017,fortical,,,,,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3318,3,DB00017,apo-calcitonin injectable,,,,3195.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3319,3,DB00017,apo-calcitonin nasal spray,,,,3195.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3320,3,DB00017,calcimar solution inj 200unit/ml,,,,1250.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3321,3,DB00017,"calcitonin (salmon) injection, bp",,,,2812.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3322,3,DB00017,calcitonin salmon,,,,3075.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3323,3,DB00017,calcitonin salmon,,,,3195.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3324,3,DB00017,calcitonin salmon,,,,2880.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3325,3,DB00017,calcitonin salmon,,,,384.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3326,3,DB00017,calcitonin salmon,,,,1175.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3327,3,DB00017,caltine inj 100 unit/ml (1ml amp),,,,3339.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3328,3,DB00017,caltine inj 100unit/ml (0.5ml amp),,,,3339.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3329,3,DB00017,forcaltonin,,,,3851.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3330,3,DB00017,fortical,,,,2880.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3331,3,DB00017,fortical,,,,2651.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3332,3,DB00017,miacalcin,,,,990.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3333,3,DB00017,miacalcin,,,,509.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3334,3,DB00017,miacalcin,,,,2880.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3335,3,DB00017,miacalcin,,,,2159.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
3336,3,DB00017,miacalcin injection 200iu/ml,,,,509.0,salmon calcitonin,http://www.wikidata.org/entity/Q20801721,https://go.drugbank.com/drugs/DB00017
810,2,DB00413,mirapex,https://www.webmd.com/drugs/2/drug-3683-5007/mirapex/details,RX,332.0,,pramipexole,http://www.wikidata.org/entity/Q421304,https://go.drugbank.com/drugs/DB00413
811,2,DB00413,mirapex er,https://www.webmd.com/drugs/2/drug-153659-1302/mirapex-er/details,RX,18.0,,pramipexole,http://www.wikidata.org/entity/Q421304,https://go.drugbank.com/drugs/DB00413
2712,1,DB00413,mirapex,,,,,pramipexole,http://www.wikidata.org/entity/Q421304,https://go.drugbank.com/drugs/DB00413
